student_id,enrollment_date,name,age,gender,department,course,semester,gpa,attendance_pct,assignments_submitted,hours_studied_weekly,scholarship,placement_status,salary_offered
STU-004617,2019-01-28,Student_4617,25,Non-binary,ME,B.Tech,4.0,4.71,58.496646021514806,19,25.0,20000,Placed,300000
STU-004618,2019-10-10,Student_4618,29,Female,MBA,PhD,2.0,5.79,57.36523663121949,1,25.0,20000,Placed,300000
STU-004619,2019-07-27,Student_4619,24,Male,EE,MBA,5.0,4.75,70.1665558230059,0,49.0,5000,Not Placed,300000
STU-004620,2020-11-26,Student_4620,24,Female,Civil,B.Tech,4.0,2.85,90.09223989986032,2,19.0,5000,Internship,0
STU-004621,2020-11-17,Student_4621,24,Male,ME,PhD,3.0,4.0,42.16625354582805,13,16.0,5000,Internship,300000
STU-004622,2021-06-22,Student_4622,20,Female,Civil,M.Tech,4.0,3.59,69.87207866668362,9,49.0,20000,Not Placed,1200000
STU-004623,2021-11-23,Student_4623,27,Female,ME,B.Tech,2.0,3.14,80.12342474353878,14,9.0,0,Not Placed,500000
STU-004624,2021-08-13,Student_4624,29,Female,EE,M.Tech,6.0,3.69,68.51359918404823,18,28.0,10000,Internship,800000
STU-004625,2020-08-28,Student_4625,26,Non-binary,ME,B.Tech,6.0,4.73,41.97030569085726,11,25.0,10000,Internship,800000
STU-004626,2020-03-14,Student_4626,19,Male,EE,B.Tech,3.0,6.01,88.43793459436225,3,30.0,5000,Placed,500000
STU-004627,2021-05-25,Student_4627,19,Male,EE,PhD,6.0,2.1,69.42647748161417,20,39.0,0,Internship,1200000
STU-004628,2019-07-05,Student_4628,24,Male,Civil,PhD,2.0,4.91,76.94011281598311,11,1.0,20000,Not Placed,500000
STU-004629,2021-02-26,Student_4629,19,Male,Civil,M.Tech,2.0,2.99,44.638980280397824,16,28.0,0,Placed,300000
STU-004630,2019-04-30,Student_4630,24,Female,EE,M.Tech,1.0,5.26,95.60688368308007,9,31.0,10000,Internship,0
STU-004631,2020-09-16,Student_4631,21,Male,EE,M.Tech,7.0,7.81,73.35512144828368,1,23.0,0,Internship,1200000
STU-004632,2019-09-02,Student_4632,25,Male,Civil,PhD,8.0,8.39,40.523424922073275,2,,10000,Not Placed,500000
STU-004633,2020-05-02,Student_4633,23,Non-binary,CS,B.Tech,5.0,6.39,78.74660564714063,4,48.0,10000,Internship,300000
STU-004634,2019-10-14,Student_4634,23,Male,CS,B.Tech,1.0,7.44,87.32364160863736,13,36.0,0,Internship,0
STU-004635,2020-12-17,Student_4635,21,Non-binary,CS,PhD,8.0,2.58,43.99076118424227,14,45.0,5000,Internship,300000
STU-004636,2021-01-19,Student_4636,27,Female,EE,MBA,5.0,2.77,92.21087736339888,11,21.0,10000,Internship,800000
STU-004637,2020-11-12,Student_4637,24,Female,ME,PhD,5.0,7.51,91.12750743398033,12,2.0,10000,Not Placed,0
STU-004638,2019-03-17,Student_4638,24,Male,MBA,PhD,4.0,6.65,56.336967901307695,13,25.0,0,Placed,0
STU-004639,2019-07-27,Student_4639,21,Male,EE,M.Tech,3.0,4.82,42.125853922963145,16,40.0,10000,Not Placed,300000
STU-004640,2023-01-19,Student_4640,23,Female,MBA,M.Tech,3.0,9.11,42.934038953845885,9,48.0,0,Not Placed,300000
STU-004641,2020-05-04,Student_4641,20,Male,ME,B.Tech,3.0,7.73,94.48513295857558,18,6.0,0,Internship,500000
STU-004642,2022-11-25,Student_4642,18,Female,CS,PhD,5.0,4.64,55.71556513398167,10,33.0,10000,Internship,0
STU-004643,2022-01-15,Student_4643,22,Non-binary,Civil,B.Tech,7.0,3.74,56.674449519926995,17,27.0,20000,Not Placed,300000
STU-004644,2019-08-01,Student_4644,23,Female,Civil,PhD,5.0,6.27,73.63517719946032,15,43.0,20000,Placed,300000
STU-004645,2022-08-03,Student_4645,19,Female,CS,MBA,4.0,8.29,81.35960120404997,9,29.0,0,Placed,800000
STU-004646,2021-05-01,Student_4646,21,Non-binary,MBA,PhD,7.0,7.12,52.98754901898094,4,17.0,5000,Not Placed,1200000
STU-004647,2020-09-24,Student_4647,25,Non-binary,MBA,M.Tech,2.0,7.07,81.56453429691956,10,30.0,20000,Placed,1200000
STU-004648,2022-07-13,Student_4648,21,Female,CS,PhD,2.0,4.93,96.17419525180065,11,38.0,10000,Internship,0
STU-004649,2022-07-19,Student_4649,18,Female,ME,MBA,4.0,3.82,72.37396160313723,13,22.0,5000,Internship,300000
STU-004650,2019-11-24,Student_4650,25,Non-binary,CS,MBA,8.0,2.04,74.19059154261635,2,23.0,5000,Placed,500000
STU-004651,2023-02-02,Student_4651,29,Female,MBA,PhD,8.0,3.77,76.37937573886876,16,38.0,10000,Internship,500000
STU-004652,2019-06-26,Student_4652,24,Female,EE,MBA,1.0,4.28,77.42330137548899,18,48.0,0,Placed,800000
STU-004653,2019-04-23,Student_4653,28,Non-binary,EE,PhD,8.0,5.74,89.62003253759292,14,26.0,20000,Placed,500000
STU-004654,2019-03-28,Student_4654,21,Female,MBA,M.Tech,8.0,4.28,86.9568253636537,14,38.0,20000,Not Placed,300000
STU-004655,2022-12-06,Student_4655,21,Female,CS,PhD,1.0,6.97,52.32596675611046,40,18.0,0,Placed,500000
STU-004656,2019-04-19,Student_4656,22,Female,Civil,B.Tech,4.0,5.19,75.33763350671123,12,,10000,Not Placed,800000
STU-004657,2019-04-21,Student_4657,18,Female,CS,M.Tech,2.0,5.97,86.38125464595858,10,25.0,10000,Internship,300000
STU-004658,2021-07-30,Student_4658,19,Male,EE,PhD,8.0,7.46,75.57627442633151,12,22.0,5000,Not Placed,1200000
STU-004659,2019-07-29,Student_4659,26,Non-binary,Civil,M.Tech,2.0,2.21,72.28239080294846,4,11.0,5000,Placed,500000
STU-004660,2021-11-26,Student_4660,20,Female,CS,M.Tech,1.0,8.6,44.82345993151611,10,40.0,0,Placed,800000
STU-004661,2021-03-07,Student_4661,22,Female,MBA,M.Tech,3.0,6.95,78.66724927462243,16,21.0,20000,Internship,300000
STU-004662,2021-03-07,Student_4662,27,Non-binary,ME,M.Tech,5.0,2.59,96.33031277551373,0,40.0,10000,Placed,300000
STU-004663,2021-03-24,Student_4663,24,Non-binary,MBA,M.Tech,8.0,7.55,64.45108087490081,3,37.0,10000,Not Placed,800000
STU-004664,2022-03-06,Student_4664,26,Non-binary,Civil,PhD,1.0,7.83,52.21700878410893,4,0.0,20000,Not Placed,500000
STU-004665,2020-12-10,Student_4665,20,Non-binary,ME,PhD,4.0,8.79,80.98501854228928,6,2.0,0,Placed,0
STU-004666,2020-07-03,Student_4666,22,Non-binary,Civil,B.Tech,8.0,8.03,93.94635139746038,8,11.0,5000,Placed,800000
STU-004667,2021-12-12,Student_4667,22,Female,MBA,MBA,3.0,5.15,73.97095368656895,18,25.0,5000,Not Placed,0
STU-004668,2020-09-03,Student_4668,22,Female,EE,PhD,8.0,9.21,44.36538695912375,18,19.0,10000,Placed,1200000
STU-004669,2019-03-15,Student_4669,18,Male,EE,PhD,3.0,5.41,73.97435612844788,4,6.0,20000,Internship,0
STU-004670,2019-11-29,Student_4670,21,Male,EE,M.Tech,3.0,7.26,50.71766344707494,5,18.0,10000,Not Placed,0
STU-004671,2022-12-17,Student_4671,29,Non-binary,ME,PhD,2.0,9.49,53.82230191575968,14,18.0,20000,Internship,800000
STU-004672,2021-01-31,Student_4672,26,Male,CS,MBA,7.0,9.67,91.55514838602994,8,8.0,5000,Not Placed,800000
STU-004673,2019-08-16,Student_4673,23,Female,EE,B.Tech,3.0,3.63,67.42727289010006,4,10.0,5000,Placed,0
STU-004674,2021-10-23,Student_4674,21,Non-binary,ME,MBA,8.0,9.17,89.62058095644943,6,28.0,20000,Placed,1200000
STU-004675,2022-09-25,Student_4675,23,Non-binary,CS,M.Tech,2.0,3.62,99.27036114554505,7,33.0,20000,Placed,0
STU-004676,2020-01-22,Student_4676,20,Non-binary,CS,B.Tech,6.0,7.59,52.69287490208981,2,27.0,0,Placed,300000
STU-004677,2020-02-11,Student_4677,22,Female,Civil,MBA,5.0,4.42,81.14389443677067,5,27.0,20000,Internship,300000
STU-004678,2022-01-06,Student_4678,24,Non-binary,MBA,B.Tech,8.0,7.36,54.81645478762568,2,43.0,0,Internship,300000
STU-004679,2020-01-13,Student_4679,25,Non-binary,Civil,PhD,6.0,7.39,97.69623890843148,17,28.0,10000,Not Placed,6000000
STU-004680,2020-03-06,Student_4680,19,Male,EE,MBA,2.0,3.37,68.12507158318657,9,31.0,20000,Not Placed,500000
STU-004681,2023-02-08,Student_4681,27,Non-binary,EE,MBA,1.0,8.08,67.82107648397971,18,22.0,20000,Not Placed,500000
STU-004682,2022-07-14,Student_4682,23,Male,ME,M.Tech,5.0,3.85,99.80979409710434,18,20.0,10000,Internship,300000
STU-004683,2021-10-16,Student_4683,25,Male,ME,PhD,1.0,4.39,94.84445076576847,8,12.0,20000,Placed,1200000
STU-004684,2019-08-09,Student_4684,20,Female,MBA,PhD,2.0,5.79,64.4656067303502,10,33.0,0,Not Placed,300000
STU-004685,2021-11-11,Student_4685,24,Non-binary,EE,MBA,2.0,5.03,42.66444420705006,12,9.0,5000,Not Placed,0
STU-004686,2020-03-12,Student_4686,27,Female,ME,M.Tech,8.0,6.87,89.61892369591311,13,38.0,0,Placed,800000
STU-004687,2020-07-12,Student_4687,23,Non-binary,CS,PhD,2.0,7.45,64.14889744480669,11,,0,Placed,500000
STU-004688,2022-01-30,Student_4688,22,Male,Civil,PhD,4.0,8.96,44.02465788644946,9,49.0,20000,Internship,300000
STU-004689,2022-04-24,Student_4689,22,Male,Civil,M.Tech,4.0,5.56,46.53819654887138,11,,0,Internship,500000
STU-004690,2023-01-19,Student_4690,23,Non-binary,EE,PhD,8.0,8.64,72.03240949610033,1,24.0,5000,Not Placed,1200000
STU-004691,2021-10-21,Student_4691,23,Male,MBA,MBA,,3.22,70.61727433343367,17,0.0,0,Internship,800000
STU-004692,2019-08-14,Student_4692,19,Male,MBA,B.Tech,3.0,9.49,79.34357757545067,3,15.0,10000,Placed,1200000
STU-004693,2021-06-09,Student_4693,29,Male,Civil,B.Tech,1.0,4.5,73.00183460405707,1,34.0,5000,Not Placed,1200000
STU-004694,2020-08-08,Student_4694,20,Male,EE,PhD,7.0,4.96,58.08661174051818,9,18.0,10000,Not Placed,0
STU-004695,2021-11-27,Student_4695,24,Non-binary,EE,B.Tech,6.0,6.33,94.53881437536464,14,23.0,5000,Placed,500000
STU-004696,2019-12-02,Student_4696,29,Male,Civil,M.Tech,7.0,2.89,71.59548961907385,13,4.0,10000,Placed,300000
STU-004697,2020-04-15,Student_4697,19,Female,EE,PhD,7.0,6.93,59.84780990989424,0,7.0,0,Internship,300000
STU-004698,2020-08-23,Student_4698,24,Male,Civil,MBA,8.0,3.16,68.53923379159471,15,45.0,0,Placed,300000
STU-004699,2022-09-25,Student_4699,22,Non-binary,Civil,B.Tech,6.0,5.9,99.69882978130441,14,15.0,0,Placed,1200000
STU-004700,2020-01-16,Student_4700,24,Female,ME,B.Tech,2.0,6.59,67.30795972055799,1,13.0,5000,Placed,800000
STU-004701,2021-05-19,Student_4701,20,Non-binary,ME,M.Tech,4.0,6.56,48.16277103920469,12,12.0,20000,Not Placed,500000
STU-004702,2019-09-05,Student_4702,28,Female,Civil,M.Tech,,6.88,46.84826902380087,0,5.0,10000,Not Placed,300000
STU-004703,2021-06-18,Student_4703,21,Male,ME,PhD,4.0,9.64,81.5123348581257,18,25.0,5000,Placed,500000
STU-004704,2021-03-04,Student_4704,21,Non-binary,MBA,MBA,8.0,6.75,55.66556288251575,10,11.0,10000,Internship,500000
STU-004705,2020-02-08,Student_4705,24,Male,MBA,MBA,3.0,7.4,60.790567890140395,25,46.0,0,Internship,300000
STU-004706,2022-02-25,Student_4706,18,Female,Civil,PhD,6.0,9.06,98.76596525634079,2,25.0,5000,Internship,1200000
STU-004707,2021-03-11,Student_4707,21,Male,CS,MBA,3.0,4.17,81.21129805671572,13,27.0,0,Placed,0
STU-004708,2021-10-25,Student_4708,19,Non-binary,EE,M.Tech,8.0,10.0,61.4938076274931,1,6.0,10000,Internship,1500000
STU-004709,2023-01-04,Student_4709,20,Non-binary,Civil,MBA,4.0,2.97,41.14943121179544,14,40.0,20000,Internship,800000
STU-004710,2019-09-03,Student_4710,26,Male,Civil,M.Tech,8.0,4.91,40.69359970675015,1,49.0,20000,Not Placed,300000
STU-004711,2019-04-12,Student_4711,20,Non-binary,ME,M.Tech,5.0,3.43,55.58547218074931,3,40.0,5000,Not Placed,800000
STU-004712,2019-10-16,Student_4712,28,Non-binary,Civil,M.Tech,8.0,7.71,75.66187498548976,1,22.0,10000,Internship,300000
STU-004713,2022-03-06,Student_4713,18,Male,CS,MBA,3.0,9.45,45.73335435600973,3,27.0,10000,Internship,1200000
STU-004714,2019-01-03,Student_4714,27, Male ,EE,B.Tech,4.0,4.01,46.072444288915456,18,46.0,5000,Not Placed,300000
STU-004715,2019-08-11,Student_4715,23,Male,MBA,PhD,1.0,4.34,40.50076954236567,16,30.0,20000,Not Placed,800000
STU-004716,2020-12-24,Student_4716,23,Non-binary,Civil,B.Tech,7.0,2.93,72.30063952572974,16,25.0,20000,Placed,800000
STU-004717,2022-03-31,Student_4717,22,Male,Civil,M.Tech,6.0,4.91,88.17862921154551,5,24.0,5000,Internship,0
STU-004718,2022-08-30,Student_4718,28,Male,CS,MBA,2.0,3.53,67.11455339541149,5,1.0,10000,Placed,0
STU-004719,2020-01-24,Student_4719,24,Male,CS,B.Tech,6.0,4.58,51.90982196822367,7,47.0,5000,Not Placed,300000
STU-004720,2022-02-17,Student_4720,27,Non-binary,MBA,MBA,2.0,6.96,58.24356581797379,16,49.0,10000,Internship,0
STU-004721,2021-04-20,Student_4721,28,Non-binary,CS,B.Tech,2.0,5.11,60.12268266715997,3,25.0,10000,Placed,800000
STU-004722,2019-04-03,Student_4722,27,Non-binary,ME,B.Tech,4.0,2.73,57.37694619158128,7,47.0,20000,Not Placed,1200000
STU-004723,2022-11-15,Student_4723,26,Male,ME,MBA,8.0,3.42,95.82364221318937,11,11.0,0,Internship,800000
STU-004724,2021-04-17,Student_4724,29,Female,MBA,M.Tech,1.0,5.79,56.14625598668261,7,12.0,20000,Not Placed,0
STU-004725,2021-03-07,Student_4725,19,Non-binary,Civil,PhD,3.0,7.07,69.74815970201462,12,45.0,20000,Internship,800000
STU-004726,2021-02-07,Student_4726,20,Non-binary,ME,B.Tech,-4.0,2.95,87.39894305292069,8,49.0,20000,Placed,800000
STU-004727,2019-07-27,Student_4727,21,Male,Civil,M.Tech,2.0,7.91,86.20851534047415,3,17.0,5000,Not Placed,300000
STU-004728,2019-10-03,Student_4728,18,Non-binary,MBA,M.Tech,3.0,4.87,73.21732024079944,14,8.0,10000,Placed,300000
STU-004729,2021-05-10,Student_4729,27,Male,EE,PhD,6.0,4.51,66.31426130256027,6,39.0,10000,Not Placed,300000
STU-004730,2022-06-28,Student_4730,26,Female,ME,PhD,4.0,6.34,87.39823676593733,7,10.0,20000,Not Placed,300000
STU-004731,2020-08-28,Student_4731,24,Non-binary,CS,B.Tech,1.0,2.68,93.32495571411746,19,6.0,20000,Placed,1200000
STU-004732,2020-06-02,Student_4732,22,Male,MBA,PhD,1.0,6.66,96.25488699326687,15,5.0,0,Placed,300000
STU-004733,2019-08-09,Student_4733,26,Non-binary,MBA,MBA,3.0,4.79,49.75899217701237,16,37.0,5000,Not Placed,1200000
STU-004734,2022-10-03,Student_4734,25,Female,EE,PhD,8.0,7.42,76.45913617898509,3,49.0,5000,Internship,300000
STU-004735,2020-05-11,Student_4735,21,Female,MBA,B.Tech,1.0,3.45,74.51186951008555,3,14.0,5000,Placed,500000
STU-004736,2022-06-18,Student_4736,24,Male,EE,M.Tech,3.0,6.42,42.581465976860265,8,6.0,10000,Internship,500000
STU-004737,2019-09-02,Student_4737,21,Non-binary,ME,M.Tech,6.0,4.56,50.689811459348135,5,18.0,10000,Internship,1200000
STU-004738,2019-10-10,Student_4738,25,Female,MBA,M.Tech,1.0,9.75,81.77235921933222,12,26.0,20000,Placed,300000
STU-004739,2021-04-27,Student_4739,27,Female,ME,MBA,6.0,5.12,48.62647411889061,13,28.0,10000,Internship,1200000
STU-004740,2022-06-01,Student_4740,21,Male,CS,PhD,-6.0,8.61,56.77662150305649,14,49.0,10000,Placed,0
STU-004741,2019-01-25,Student_4741,20,Non-binary,MBA,M.Tech,4.0,2.75,93.06361956916311,15,30.0,10000,Internship,800000
STU-004742,2021-11-13,Student_4742,29,Male,ME,MBA,3.0,2.63,64.84300182774581,4,39.0,10000,Internship,1200000
STU-004743,2019-07-11,Student_4743,20,Male,CS,MBA,3.0,8.34,46.889115904216,4,36.0,20000,Internship,1200000
STU-004744,2021-03-31,Student_4744,26,Male,EE,B.Tech,1.0,9.67,53.34491281183102,5,45.0,10000,Not Placed,1200000
STU-004745,2020-07-23,Student_4745,19,Non-binary,MBA,MBA,6.0,5.15,74.30183843488997,13,47.0,0,Placed,500000
STU-004746,2022-01-27,Student_4746,27,Male,EE,MBA,7.0,9.39,40.32067122237205,2,14.0,0,Placed,0
STU-004747,2022-10-04,Student_4747,19,Non-binary,EE,MBA,3.0,3.92,81.55942391836555,13,16.0,10000,Placed,1200000
STU-004748,2019-09-01,Student_4748,26,Male,CS,PhD,5.0,9.68,79.08988165440815,10,1.0,10000,Not Placed,0
STU-004749,2019-10-14,Student_4749,28,Male,EE,M.Tech,2.0,7.43,71.44623624846942,8,4.0,20000,Not Placed,500000
STU-004750,2022-10-27,Student_4750,18,Non-binary,Civil,M.Tech,3.0,9.26,71.96224407878297,17,11.0,10000,Placed,300000
STU-004751,2020-08-11,Student_4751,28,Non-binary,EE,M.Tech,1.0,8.78,92.32197388358391,5,1.0,20000,Placed,0
STU-004752,2020-09-23,Student_4752,29,Male,CS,MBA,3.0,2.98,85.0214952529676,3,13.0,20000,Not Placed,1200000
STU-004753,2022-03-14,Student_4753,28,Female,ME,M.Tech,1.0,3.04,55.645616781915166,0,23.0,5000,Placed,800000
STU-004754,2019-11-06,Student_4754,24,Female,MBA,PhD,2.0,5.51,93.97001804378719,19,34.0,0,Internship,300000
STU-004755,2022-05-18,Student_4755,28,Male,CS,M.Tech,5.0,2.5,63.0744500611048,14,24.0,10000,Internship,500000
STU-004756,2020-10-02,Student_4756,22,Female,MBA,B.Tech,6.0,5.61,63.47340355949847,18,31.0,20000,Placed,500000
STU-004757,2019-07-04,Student_4757,23,Male,Civil,PhD,8.0,4.92,68.70768951200264,19,42.0,20000,Internship,500000
STU-004758,2022-12-16,Student_4758,29,Non-binary,Civil,PhD,6.0,3.13,77.54539979159387,13,12.0,0,Not Placed,300000
STU-004759,2022-11-14,Student_4759,28,Male,Civil,PhD,3.0,8.62,44.75974141623561,16,22.0,5000,Internship,0
STU-004760,2019-05-10,Student_4760,28,Female,EE,M.Tech,2.0,7.95,71.15189461728556,10,14.0,20000,Not Placed,300000
STU-004761,2020-10-07,Student_4761,29,Male,Civil,PhD,1.0,7.49,53.13062522255001,17,5.0,20000,Placed,800000
STU-004762,2020-08-19,Student_4762,29,Non-binary,EE,B.Tech,3.0,4.56,62.46985333697734,2,26.0,20000,Internship,800000
STU-004763,2020-06-06,Student_4763,24,Non-binary,MBA,MBA,7.0,7.1,86.94615175659277,1,,0,Placed,1200000
STU-004764,2020-03-31,Student_4764,21,Male,ME,B.Tech,3.0,3.14,51.33090669541532,9,8.0,0,Not Placed,300000
STU-004765,2022-06-15,Student_4765,29,Non-binary,CS,MBA,2.0,8.77,85.87500926253546,16,48.0,0,Not Placed,300000
STU-004766,2020-09-26,Student_4766,26,Female,CS,MBA,5.0,3.41,75.65349046782279,5,32.0,10000,Placed,1200000
STU-004767,2020-06-27,Student_4767,26,Female,CS,PhD,8.0,5.61,67.88865154128302,5,24.0,20000,Placed,1200000
STU-004768,2022-01-07,Student_4768,28,Male,Civil,B.Tech,3.0,3.62,68.12966143809996,4,44.0,0,Placed,1500000
STU-004769,2021-07-05,Student_4769,18,Male,EE,M.Tech,8.0,8.76,64.04356794773892,14,42.0,0,Internship,800000
STU-004770,2020-12-18,Student_4770,26,Female,Civil,M.Tech,3.0,6.46,68.45890700013095,19,14.0,0,Placed,500000
STU-004771,2022-07-16,Student_4771,27,Female,EE,B.Tech,8.0,9.01,84.12280416153223,11,15.0,10000,Internship,1200000
STU-004772,2020-01-20,Student_4772,27,Female,Civil,B.Tech,1.0,2.77,66.71842331479573,4,44.0,0,Internship,500000
STU-004773,2020-10-03,Student_4773,24,Female,CS,M.Tech,5.0,3.16,60.91618276719723,14,26.0,10000,Placed,0
STU-004774,2023-01-29,Student_4774,29,Male,CS,M.Tech,4.0,2.62,90.71978515287319,3,20.0,10000,Internship,800000
STU-004775,2019-01-15,Student_4775,24,Female,EE,B.Tech,8.0,4.35,65.85300420879645,8,40.0,20000,Placed,800000
STU-004776,2021-04-20,Student_4776,18,Male,ME,MBA,5.0,8.63,90.2745589000572,4,2.0,20000,Internship,0
STU-004777,2022-02-02,Student_4777,22,Non-binary,ME,B.Tech,6.0,6.19,46.03006920289688,13,44.0,10000,Not Placed,0
STU-004778,2022-05-01,Student_4778,22,Male,MBA,MBA,2.0,3.02,87.13067421665824,8,10.0,10000,Internship,1200000
STU-004779,2023-01-03,Student_4779,22,Male,ME,M.Tech,1.0,9.83,55.05224473170719,19,29.0,0,Internship,0
STU-004780,2021-04-29,Student_4780,23,Female,Civil,B.Tech,7.0,3.65,59.88333139060381,1,30.0,20000,Not Placed,500000
STU-004781,2021-02-06,Student_4781,23,Female,EE,B.Tech,8.0,3.91,84.09299384860384,14,46.0,5000,Internship,1200000
STU-004782,2022-03-31,Student_4782,22,Male,ME,M.Tech,6.0,7.31,96.57889579592467,14,3.0,10000,Not Placed,800000
STU-004783,2019-08-23,Student_4783,120,Non-binary,ME,MBA,2.0,6.27,58.75300675098431,14,36.0,0,Internship,500000
STU-004784,2021-02-16,Student_4784,19,Male,ME,MBA,2.0,2.22,43.49419202133146,2,34.0,20000,Not Placed,0
STU-004785,2020-10-30,Student_4785,28,Non-binary,Civil,B.Tech,1.0,9.83,58.505636965473684,13,20.0,5000,Placed,1200000
STU-004786,2019-08-14,Student_4786,18,Non-binary,MBA,M.Tech,1.0,2.67,57.8323442944734,1,8.0,5000,Internship,500000
STU-004787,2021-09-05,Student_4787,23,Female,MBA,M.Tech,8.0,9.65,44.24692342628813,16,38.0,0,Not Placed,300000
STU-004788,2022-12-07,Student_4788,21,Male,EE,MBA,5.0,4.48,68.87728132415029,6,30.0,0,Placed,1200000
STU-004789,2021-02-05,Student_4789,23,Female,MBA,PhD,-8.0,7.16,63.20185872061384,3,30.0,20000,Placed,1200000
STU-004790,2021-04-12,Student_4790,22,Non-binary,EE,MBA,5.0,2.05,55.11609220020934,18,41.0,0,Not Placed,500000
STU-004791,2019-02-06,Student_4791,20,Female,CS,M.Tech,7.0,7.16,58.3424167560032,14,16.0,5000,Placed,1200000
STU-004792,2020-06-23,Student_4792,18,Male,EE,B.Tech,3.0,9.89,79.70167784428796,15,16.0,0,Internship,0
STU-004793,2021-01-29,Student_4793,25,Male,MBA,PhD,5.0,9.65,96.90318047009166,19,,5000,Placed,0
STU-004794,2023-02-06,Student_4794,22,Non-binary,CS,B.Tech,7.0,3.92,72.8455325001816,3,1.0,10000,Not Placed,300000
STU-004795,2020-10-04,Student_4795,24,Male,Civil,PhD,4.0,4.16,69.28712003850666,15,29.0,10000,Placed,1200000
STU-004796,2020-05-22,Student_4796,25,Female,ME,PhD,4.0,2.53,99.60376255832486,9,37.0,0,Placed,300000
STU-004797,2022-05-26,Student_4797,29,Female,EE,M.Tech,4.0,8.14,78.87732177674722,8,46.0,0,Placed,800000
STU-004798,2021-12-15,Student_4798,20,Male,ME,M.Tech,4.0,6.02,70.17944372667395,7,14.0,20000,Placed,300000
STU-004799,2021-04-26,Student_4799,27,Female,ME,M.Tech,4.0,6.16,85.98484338170539,10,0.0,5000,Not Placed,0
STU-004800,2020-01-17,Student_4800,22,Non-binary,EE,MBA,2.0,4.66,86.33287952336839,1,0.0,5000,Not Placed,1200000
STU-004801,2023-02-09,Student_4801,25,Female,CS,M.Tech,4.0,7.62,52.394718621450515,4,28.0,5000,Internship,0
STU-004802,2019-05-30,Student_4802,24,Non-binary,EE,PhD,8.0,4.17,58.377655759545064,4,41.0,0,Not Placed,300000
STU-004803,2022-07-19,Student_4803,28,Non-binary,MBA,MBA,7.0,2.73,49.06774685335374,2,29.0,5000,Not Placed,0
STU-004804,2020-09-15,Student_4804,20,Female,CS,M.Tech,4.0,8.9,52.345271446742785,3,47.0,0,Placed,300000
STU-004805,2022-12-12,Student_4805,20,Non-binary,ME,PhD,3.0,7.26,49.14887986025405,7,46.0,10000,Internship,500000
STU-004806,2022-09-22,Student_4806,27,Male,MBA,B.Tech,6.0,5.1,80.1827863331696,3,29.0,20000,Not Placed,1200000
STU-004807,2020-03-04,Student_4807,24,Non-binary,Civil,MBA,3.0,7.71,93.2389601168529,12,40.0,5000,Internship,800000
STU-004808,2020-03-30,Student_4808,28,Male,EE,PhD,8.0,8.32,51.36933142982608,10,3.0,20000,Not Placed,0
STU-004809,2022-08-20,Student_4809,22,Male,ME,PhD,2.0,7.59,61.78756103521684,6,31.0,0,Placed,500000
STU-004810,2020-09-22,Student_4810,27,Female,ME,M.Tech,2.0,7.93,55.18300820638584,6,13.0,5000,Placed,800000
STU-004811,2021-03-30,Student_4811,29,Male,Civil,PhD,6.0,9.12,58.62081659796295,4,16.0,10000,Not Placed,4000000
STU-004812,2019-08-26,Student_4812,24,Non-binary,Civil,PhD,7.0,7.66,76.53854738869363,8,20.0,5000,Internship,1200000
STU-004813,2019-05-07,Student_4813,29,Male,Civil,M.Tech,1.0,6.44,68.12559058191835,10,21.0,0,Placed,500000
STU-004814,2021-07-30,Student_4814,20,Non-binary,Civil,M.Tech,3.0,4.26,71.89427555648135,18,43.0,5000,Internship,300000
STU-004815,2022-06-27,Student_4815,22,Non-binary,CS,B.Tech,7.0,8.44,60.080858073876726,2,6.0,20000,Internship,1200000
